Video ID number,Main entry gloss label,Dominant start handshape,Non-dominant start handshape,Dominant end handshape,Non-dominant end handshape,full video file
5957,MOUSE/FICTION,1,,1,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene28-camera1.mov
5958,MOUSE/FICTION,1,,1,,ASL_2008_06_10_scene20-camera1.mov
5959,MOVE,flat-O,flat-O,flat-O,flat-O,ASL_2008_02_15_scene11-camera1.mov
5960,MOVE,flat-O,flat-O,flat-O,flat-O,ASL_2008_06_10_scene20-camera1.mov
5961,MOVE-AROUND,flat-O,flat-O,flat-O,flat-O,ASL_2008_02_15_scene11-camera1.mov
5962,MOVE-AROUND,flat-O,flat-O,flat-O,flat-O,ASL_2008_06_10_scene20-camera1.mov
5963,MOVE-AWAY,flat-O,flat-O,5,5,ASL_2008_02_15_scene11-camera1.mov
5964,MOVE-AWAY,flat-O,flat-O,5,5,ASL_2008_06_10_scene20-camera1.mov
574,MOVIE,5,1,5,1,ASL_2008_02_15_scene12-camera1.mov
5965,MOVIE,5,B-L,5,B-L,ASL_2008_02_15_scene11-camera1.mov
5966,MOVIE,5,B-L,5,B-L,ASL_2006_10_10_scene18-camera1.mov
5967,MOVIE,5,B-L,5,B-L,ASL_2007_05_24_scene20-camera1.mov
5968,MOVIE,5,S,5,S,ASL_2008_06_10_scene20-camera1.mov
40508,MOVIE+SQUARE,5,B,1,1,ASL_2008_02_29_scene24-camera1.mov
40509,MOVIE+SQUARE,5,flat-B,1,1,ASL_2011_07_19_Brady_scene74-camera1.mov
5969,MOW,S,S,S,S,ASL_2008_02_15_scene12-camera1.mov
5970,MOW,S,S,S,S,ASL_2008_06_10_scene20-camera1.mov
5971,MOW,S,S,S,S,ASL_2011_07_19_Brady_scene46-camera1.mov
5972,MUMPS,5-C,5-C,5-C,5-C,ASL_2008_02_15_scene12-camera1.mov
5973,MUSEUM,bent-M,bent-M,bent-M,bent-M,ASL_2008_06_10_scene21-camera1.mov
5974,MUSIC,B-L,B-L,B-L,B-L,ASL_2008_02_15_scene12-camera1.mov
5975,MUSIC,B-L,B-L,B-L,B-L,ASL_2008_02_29_scene32-camera1.mov
5976,MUSIC,B-L,S,B-L,S,ASL_2008_06_10_scene21-camera1.mov
5977,MUSIC-RECORD,25,25,25,25,ASL_2008_02_29_scene7-camera1.mov
5978,MUSIC-RECORD,25,25,25,25,ASL_2011_07_19_Brady_scene52-camera1.mov
40512,MUSIC+AGENT,B-L,B-L,B-L,B-L,ASL_2008_02_29_scene32-camera1.mov
40513,MUSIC+GROUP/TOGETHER,B-L,B-L,crvd-sprd-B,crvd-sprd-B,ASL_2008_02_15_scene27-camera1.mov
5979,MUSLIM,bent-M,bent-M,bent-M,bent-M,ASL_2008_02_15_scene22-camera1.mov
5980,MUST,X,,X,,ASL_2008_02_15_scene12-camera1.mov
5981,MUST,X,,X,,ASL_2008_06_10_scene21-camera1.mov
5982,MUST,X,,X,,ASL_2006_10_10_scene19-camera1.mov
5983,MUST,X,,X,,ASL_2007_05_24_scene21-camera1.mov
5984,MUSTACHE,bent-1,bent-1,bent-1,bent-1,ASL_2008_06_10_scene21-camera1.mov
5985,MUSTACHE,flat-G,flat-G,flat-G,flat-G,ASL_2008_02_15_scene12-camera1.mov
5986,MYSTERY,1,,X,,ASL_2008_02_29_scene3-camera1.mov
5987,MYSTERY,1,,X,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene20-camera1.mov
5988,MYSTERY,1,,X,,ASL_2011_07_19_Brady_scene48-camera1.mov
5989,N,N,,N,,ASL_2008_02_15_scene14-camera1.mov
5990,N,N,,N,,ASL_2008_06_10_scene22-camera1.mov
706,NAB,V,1,crvd-V,1,ASL_2010_08_10_Liz_additional_lexicon_signs_scene5-camera1.mov
5991,NAB,5,1,S,1,ASL_2008_01_11_scene65-camera1.mov
5992,NAB,5,1,S,1,ASL_2008_02_15_scene14-camera1.mov
5993,NAB,5,1,S,1,ASL_2008_05_12a_scene40-camera1.mov
5994,NAB,5,1,S,1,ASL_2008_06_10_scene22-camera1.mov
5995,NAB,crvd-5,1,S,1,ASL_2008_08_04_scene41-camera1.mov
5996,NAB,crvd-5,1,S,1,ASL_2011_06_08_Brady_scene25-camera1.mov
5997,NAKED,25,25,25,25,ASL_2008_06_10_scene22-camera1.mov
5998,NAME,U,U,U,U,ASL_2008_02_15_scene2-camera1.mov
5999,NAME,U,U,U,U,ASL_2008_02_15_scene14-camera1.mov
6000,NAME,U,U,U,U,ASL_2011_06_14_Brady_scene55-camera1.mov
6001,NAME,U,U,U,U,ASL_2006_09_26_scene61-camera1.mov
6002,NAME,U,U,U,U,ASL_2008_06_10_scene22-camera1.mov
6003,NAME,U,U,U,U,ASL_2008_06_10_scene12-camera1.mov
6004,NAPKIN,A,,A,,ASL_2008_02_15_scene14-camera1.mov
6005,NAPKIN,10,,10,,ASL_2008_06_10_scene22-camera1.mov
6006,NARROW-STREET,B-L,B-L,B-L,B-L,ASL_2008_02_15_scene15-camera1.mov
6007,NARROW-STREET,flat-B,flat-B,flat-B,flat-B,ASL_2008_06_10_scene23-camera1.mov
6008,NATIVE,B-L,psv,B-L,psv,ASL_2008_02_15_scene15-camera1.mov
6009,NAVY,3,3,flat-O_2,flat-O_2,ASL_2008_02_15_scene15-camera1.mov
6010,NAVY,3,3,flat-O_2,flat-O_2,ASL_2008_06_10_scene23-camera1.mov
2168,NEAR,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_01_11_scene81-camera1.mov
2169,NEAR,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_02_15_scene15-camera1.mov
207699,NEAR,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2011_06_08_Brady_scene28-camera1.mov
2170,NEAR,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_01_11_scene79-camera1.mov
6011,NEAR,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_05_12a_scene48-camera1.mov
207698,NEAR,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_08_04_scene50-camera1.mov
6012,NEAR,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_08_04_scene50-camera1.mov
6013,NEAR,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2011_06_08_Brady_scene28-camera1.mov
6014,NEAR,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2006_10_10_scene19-camera1.mov
6016,NEAR,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_05_12a_scene48-camera1.mov
6017,NEAR,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2007_05_24_scene21-camera1.mov
6018,NEAT,X-over-thumb,,X-over-thumb,,ASL_2008_02_15_scene16-camera1.mov
6019,NEAT,X,,X,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene26-camera1.mov
6020,NEAT,X-over-thumb,,X-over-thumb,,ASL_2008_06_10_scene23-camera1.mov
6021,NEAT,baby-O,,baby-O,,ASL_2011_06_08_Brady_scene30-camera1.mov
6022,NECK,B-L,,B-L,,ASL_2008_02_15_scene16-camera1.mov
506,NECKLACE,F,F,F,F,ASL_2008_05_29b_scene11-camera1.mov
1292,NECKLACE,F,F,F,F,ASL_2008_02_15_scene33-camera1.mov
1293,NECKLACE,F,F,F,F,ASL_2011_07_19_Brady_scene28-camera1.mov
6023,NECKLACE,1,1,1,1,ASL_2008_02_15_scene16-camera1.mov
6024,NECKLACE,1,1,1,1,ASL_2011_07_22_Brady_scene49-camera1.mov
6025,NECKTIE,bent-U,crvd-B,bent-U,crvd-B,ASL_2008_02_15_scene16-camera1.mov
6026,NECKTIE,U,U,bent-U,U,ASL_2008_03_28_scene18-camera1.mov
6027,NEGATIVE,1,B-L,1,B-L,ASL_2008_02_15_scene16-camera1.mov
6028,NEPHEW,bent-N,,bent-N,,ASL_2008_02_15_scene17-camera1.mov
6031,NERVOUS,5,5,5,5,ASL_2008_02_15_scene17-camera1.mov
6032,NERVOUS,5,5,5,5,ASL_2006_10_10_scene19-camera1.mov
6033,NERVOUS,5,5,5,5,ASL_2007_05_24_scene21-camera1.mov
207857,NERVOUS,5,5,5,5,ASL_2011_07_22_Brady_scene57-camera1.mov
6034,NERVY,crvd-U,,crvd-U,,ASL_2008_02_15_scene17-camera1.mov
6035,NET,4,4,4,4,ASL_2008_02_15_scene17-camera1.mov
6036,NET,4,4,4,4,ASL_2011_07_22_Brady_scene48-camera1.mov
6037,NEUTRAL,bent-N,,bent-N,,ASL_2008_02_15_scene17-camera1.mov
6038,NEVER,B,,B,,ASL_2008_02_15_scene17-camera1.mov
6039,NEVER,B,,B,,ASL_2006_10_10_scene19-camera1.mov
6040,NEVER,B-xd,,B-xd,,ASL_2007_05_24_scene21-camera1.mov
6041,NEW,crvd-B,B-L,crvd-B,B-L,ASL_2008_02_15_scene18-camera1.mov
207858,NEW,bent-B-L,B-L,bent-B-L,B-L,ASL_2007_05_24_scene21-camera1.mov
6042,NEW,bent-B-L,B-L,bent-B-L,B-L,ASL_2006_10_10_scene19-camera1.mov
40528,NEW+TESTAMENT,B-L,B-L,T,B-L,ASL_2008_02_15_scene18-camera1.mov
6044,NEXT,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_02_15_scene18-camera1.mov
232,NEXT-TO,B-L,,B-L,,ASL_2011_06_08_Brady_scene19-camera1.mov
6046,NEXT-TO,B-L,B-L,B-L,B-L,ASL_2008_01_11_scene40-camera1.mov
6047,NEXT-TO,B-L,B-L,B-L,B-L,ASL_2008_08_04_scene27-camera1.mov
6048,NEXT-TO,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_02_15_scene16-camera1.mov
6049,NEXT-WEEK,1,B-L,1,B-L,ASL_2008_02_15_scene18-camera1.mov
6050,NEXT-YEAR,S,S,1,S,ASL_2008_02_15_scene18-camera1.mov
40530,NEXT+AGENT,B-L,B-L,B-L,B-L,ASL_2008_02_15_scene16-camera1.mov
6051,NIBBLE,crvd-V,crvd-B,crvd-V,crvd-B,ASL_2008_02_15_scene19-camera1.mov
6052,NICE/CLEAN,B-L,B-L,B-L,B-L,ASL_2008_01_11_scene78-camera1.mov
6054,NICE/CLEAN,B-L,B-L,B-L,B-L,ASL_2008_05_12a_scene47-camera1.mov
6056,NICE/CLEAN,B-L,B-L,B-L,B-L,ASL_2008_05_29a_scene24-camera1.mov
6057,NICE/CLEAN,B-L,B-L,B-L,B-L,ASL_2008_08_04_scene49-camera1.mov
207695,NICE/CLEAN,B-L,B-L,B-L,B-L,ASL_2006_10_10_scene5-camera1.mov
207696,NICE/CLEAN,B-L,B-L,B-L,B-L,ASL_2006_10_10_scene19-camera1.mov
207697,NICE/CLEAN,B-L,B-L,B-L,B-L,ASL_2007_05_24_scene21-camera1.mov
6059,NICE/CLEAN,B-L,B-L,B-L,B-L,ASL_2008_01_11_scene78-camera1.mov
6060,NICE/CLEAN,B-L,B-L,B-L,B-L,ASL_2008_08_04_scene49-camera1.mov
6061,NICE/CLEAN,B-L,B-L,B-L,B-L,ASL_2011_06_08_Brady_scene28-camera1.mov
6062,NICE/CLEAN,B-L,B-L,B-L,B-L,ASL_2008_05_12a_scene47-camera1.mov
6063,NIECE,bent-N,,bent-N,,ASL_2008_02_15_scene19-camera1.mov
3363,NIGHT,bent-B,B,bent-B,B,ASL_2008_01_18_scene33-camera1.mov
3364,NIGHT,bent-B-L,B,bent-B-L,B,ASL_2008_08_06_scene28-camera1.mov
3365,NIGHT,crvd-flat-B,crvd-flat-B,crvd-flat-B,crvd-flat-B,ASL_2011_06_14_Brady_scene13-camera1.mov
6064,NIGHT,bent-B-L,B,bent-B-L,B,ASL_2008_02_15_scene19-camera1.mov
6065,NIGHT,bent-B-L,B,bent-B-L,B,ASL_2008_02_15_scene19-camera1.mov
6066,NIGHT,bent-B-L,B,bent-B-L,B,ASL_2006_09_26_scene61-camera1.mov
6067,NINE,F,,F,,ASL_2008_01_11_scene2-camera1.mov
6068,NINE,F,,F,,ASL_2008_05_12a_scene2-camera1.mov
6069,NINE,F,,F,,ASL_2008_08_04_scene2-camera1.mov
6070,NINE,F,,F,,ASL_2011_06_08_Brady_scene6-camera1.mov
6071,NINE-MONTHS,F,1,F,1,ASL_2010_08_10_Liz_additional_lexicon_signs_scene16-camera1.mov
6072,NINE-WEEKS,F,B-L,F,B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene16-camera1.mov
40550,NINE+HOUR,F,,1,B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene16-camera1.mov
6073,NINETEEN,F,,F,,ASL_2008_01_11_scene2-camera1.mov
6074,NINETEEN,F,,F,,ASL_2008_08_04_scene2-camera1.mov
6075,NINETEEN,F,,F,,ASL_2008_08_04_scene2-camera1.mov
6076,NINETEEN,F,,F,,ASL_2008_05_12a_scene2-camera1.mov
6077,NINETEEN,F,,F,,ASL_2011_06_08_Brady_scene4-camera1.mov
6078,NINETEEN,F,,F,,ASL_2011_06_08_Brady_scene4-camera1.mov
6079,NINETEEN,F,,F,,ASL_2011_06_08_Brady_scene4-camera1.mov
6080,NINETEEN,F,,F,,ASL_2008_05_12a_scene2-camera1.mov
6081,NINETEEN,10,,F,,ASL_2008_01_11_scene3-camera1.mov
6082,NINETY-EIGHT,F,,8,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene19-camera1.mov
6083,NINETY-NINE,F,,F,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene19-camera1.mov
6084,NINETY-SEVEN,F,,7,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene19-camera1.mov
6085,NINTH,F,,F,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene15-camera1.mov
6086,NINTH,F,,F,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene18-camera1.mov
6087,NINTH,F,,F,,ASL_2011_06_08_Brady_scene6-camera1.mov
6088,NINTH,F,,F,,ASL_2011_06_08_Brady_scene6-camera1.mov
6089,NIPPLES,F,,F,,ASL_2008_02_15_scene19-camera1.mov
6090,NO-PROBLEM,F,F,F,F,ASL_2008_02_15_scene6-camera1.mov
6091,NO-PROBLEM,F,F,F,F,ASL_2011_07_22_Brady_scene47-camera1.mov
6092,NO-PROBLEM,F,F,F,F,ASL_2007_05_24_scene21-camera1.mov
6093,NOISE,5,5,5,5,ASL_2008_02_15_scene20-camera1.mov
40556,NOISE+RUMBLE,5,5,S,S,ASL_2008_06_10_scene6-camera1.mov
40557,NOISE+RUMBLE,5,5,S,S,ASL_2011_06_14_Brady_scene52-camera1.mov
40558,NOISE+RUMBLE,5,5,S,S,ASL_2006_10_10_scene16-camera1.mov
40559,NOISE+RUMBLE,5,5,S,S,ASL_2011_06_14_Brady_scene52-camera1.mov
6094,NONE,O,O,O,O,ASL_2008_02_15_scene20-camera1.mov
233,NONE/NOTHING,O,,O,,ASL_2008_02_15_scene20-camera1.mov
6095,NOON,flat-B,B,flat-B,B,ASL_2008_02_15_scene20-camera1.mov
6096,NORTH,bent-N,,bent-N,,ASL_2008_02_15_scene20-camera1.mov
6097,NORTH,bent-N,,bent-N,,ASL_2006_10_10_scene19-camera1.mov
6098,NORTH,bent-N,,bent-N,,ASL_2007_05_24_scene21-camera1.mov
6099,NOSE,1,,1,,ASL_2008_02_15_scene20-camera1.mov
6100,NOT,10,,10,,ASL_2008_02_15_scene20-camera1.mov
6101,NOT,10,,10,,ASL_2008_05_29a_scene2-camera1.mov
6102,NOT,10,,10,,ASL_2006_10_10_scene19-camera1.mov
6103,NOT,10,,10,,ASL_2007_05_24_scene21-camera1.mov
6104,NOT-CARE,flat-O,,crvd-5,,ASL_2008_01_18_scene22-camera1.mov
6105,NOT-CARE,flat-O,,crvd-5,,ASL_2008_05_29a_scene2-camera1.mov
6106,NOT-CARE,flat-O,,5,,ASL_2011_06_08_Brady_scene38-camera1.mov
6107,NOT-CARE,flat-O,,5,,ASL_2008_08_06_scene22-camera1.mov
6108,NOT-MIND,1,,1,,ASL_2008_01_18_scene22-camera1.mov
6111,NOT-MIND,1,,1,,ASL_2008_08_06_scene22-camera1.mov
6112,NOT-MIND,1,,1,,ASL_2011_06_08_Brady_scene38-camera1.mov
207753,NOT-MIND,1,,1,,ASL_2006_10_10_scene7-camera1.mov
207754,NOT-MIND,1,,1,,ASL_2007_05_24_scene11-camera1.mov
6113,NOT-MIND,1,,1,,ASL_2008_05_29a_scene1-camera1.mov
6114,NOT-MIND,1,,1,,ASL_2008_05_29a_scene2-camera1.mov
6115,NOT-MIND,1,,1,,ASL_2011_06_14_Brady_scene6-camera1.mov
6116,NOT-MY-PROBLEM,cocked-8,cocked-8,crvd-sprd-B,crvd-sprd-B,ASL_2010_08_10_Liz_additional_lexicon_signs_scene21-camera1.mov
6117,NOT-YET,B-L,,B-L,,ASL_2008_02_15_scene21-camera1.mov
6118,NOT-YET,B-L,,B-L,,ASL_2008_02_01_scene44-camera1.mov
6119,NOT-YET,B-L,,B-L,,ASL_2011_06_14_Brady_scene47-camera1.mov
6120,NOT-YET,B-L,,B-L,,ASL_2006_10_10_scene20-camera1.mov
6121,NOT-YET,B-L,,B-L,,ASL_2007_05_24_scene19-camera1.mov
6122,NOT-YET,B-L,,B-L,,ASL_2007_05_24_scene22-camera1.mov
6123,NOT-YET,B-L,,B-L,,ASL_2008_08_13_scene37-camera1.mov
40571,NOT+SATISFIED,10,,crvd-flat-B,crvd-flat-B,ASL_2011_06_14_Brady_scene5-camera1.mov
6124,NOTHING,A,A,5,5,ASL_2008_02_15_scene21-camera1.mov
6125,NOTHING-AT-ALL,B-L,,B-L,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene13-camera1.mov
6126,NOTHING-AT-ALL,B-L,,B-L,,ASL_2011_06_08_Brady_scene22-camera1.mov
6127,NOTICE,1,psv,X,B-L,ASL_2008_02_15_scene21-camera1.mov
452,NOW,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_02_15_scene21-camera1.mov
453,NOW,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2011_07_19_Brady_scene17-camera1.mov
207860,NOW,Y,Y,Y,Y,ASL_2006_01_20_scene22-camera1.mov
6130,NOW,Y,Y,Y,Y,ASL_2008_02_15_scene21-camera1.mov
6131,NOW,Y,Y,Y,Y,ASL_2008_03_28_scene19-camera1.mov
6132,NOW,Y,Y,Y,Y,ASL_2011_06_08_Brady_scene31-camera1.mov
6133,NOW,Y,Y,Y,Y,ASL_2011_07_22_Brady_scene7-camera1.mov
207859,NOW,Y,Y,Y,Y,ASL_2010_08_10_Liz_additional_lexicon_signs_scene27-camera1.mov
40574,NOW+(D)DAY,Y,Y,D,psv,ASL_2008_03_28_scene19-camera1.mov
40575,NOW+(D)DAY,Y,Y,D,psv,ASL_2011_07_22_Brady_scene7-camera1.mov
6134,ns-#FLA,F,,A,,ASL_2008_01_18_scene43-camera1.mov
6135,ns-#FLA,F,,A,,ASL_2008_05_29a_scene23-camera1.mov
6136,ns-#FLA,F,,A,,ASL_2008_08_06_scene43-camera1.mov
6137,ns-#FLA,F,,A,,ASL_2011_06_14_Brady_scene19-camera1.mov
6138,ns-#HI,U,,I,,ASL_2008_02_01_scene15-camera1.mov
6139,ns-#HI,U,,I,,ASL_2011_06_14_Brady_scene30-camera1.mov
6140,ns-#KC,K,,C,,ASL_2008_02_01_scene38-camera1.mov
6141,ns-#KC,K,,C,,ASL_2008_05_29b_scene12-camera1.mov
6142,ns-#KC,K,,C,,ASL_2008_08_13_scene32-camera1.mov
6143,ns-#KC,K,,C,,ASL_2011_06_14_Brady_scene44-camera1.mov
6144,ns-#LA,L,,A,,ASL_2008_02_01_scene54-camera1.mov
6145,ns-#LA,L,,A,,ASL_2008_06_10_scene6-camera1.mov
6146,ns-#LA,L,,A,,ASL_2008_08_13_session2_scene9-camera1.mov
6147,ns-#SD,S,,D,,ASL_2008_02_29_scene21-camera1.mov
6148,ns-#SD,S,,D,,ASL_2011_07_19_Brady_scene72-camera1.mov
6149,ns-#SF,S,,F,,ASL_2008_02_29_scene21-camera1.mov
6150,ns-#SF,S,,F,,ASL_2011_07_19_Brady_scene72-camera1.mov
6151,ns-#US,U,,S,,ASL_2008_03_28_scene28-camera1.mov
6152,ns-#US,U,,S,,ASL_2011_07_22_Brady_scene16-camera1.mov
6495,ns-#VN,V,,T,,ASL_2008_03_28_scene32-camera1.mov
6496,ns-#VN,V,,N,,ASL_2011_07_22_Brady_scene20-camera1.mov
6153,ns-AFRICA,5,,flat-O,,ASL_2008_01_11_scene8-camera1.mov
6154,ns-AFRICA,5,,flat-O,,ASL_2008_05_12a_scene7-camera1.mov
6155,ns-AFRICA,5,,flat-O,,ASL_2008_08_04_scene6-camera1.mov
6156,ns-AFRICA,5,,flat-O,,ASL_2011_06_08_Brady_scene9-camera1.mov
39109,(A)ns-AFRICA+ns-AMERICA+AGENT,A,,B-L,B-L,ASL_2008_01_11_scene8-camera1.mov
40581,ns-AFRICA+ns-AMERICA+AGENT,5,,B-L,B-L,ASL_2008_01_11_scene8-camera1.mov
40582,ns-AFRICA+ns-AMERICA+AGENT,5,,B-L,B-L,ASL_2008_05_12a_scene7-camera1.mov
40583,ns-AFRICA+ns-AMERICA+AGENT,5,,B-L,B-L,ASL_2008_08_04_scene6-camera1.mov
40584,ns-AFRICA+ns-AMERICA+AGENT,5,,B-L,B-L,ASL_2011_06_08_Brady_scene9-camera1.mov
6157,ns-AMERICA,5,5,5,5,ASL_2008_01_11_scene13-camera1.mov
6158,ns-AMERICA,5,5,5,5,ASL_2008_05_12a_scene10-camera1.mov
6159,ns-AMERICA,5,5,5,5,ASL_2008_08_04_scene9-camera1.mov
6160,ns-AMERICA,5,5,5,5,ASL_2011_06_08_Brady_scene11-camera1.mov
40595,ns-AMERICA+SIGN+LANGUAGE,5,5,L,L,ASL_2011_06_08_Brady_scene11-camera1.mov
40596,ns-AMERICA+SIGN+LANGUAGE,5,5,L,L,ASL_2011_06_14_Brady_scene2-camera1.mov
40597,ns-AMERICA+SIGN+LANGUAGE,5,5,L,L,ASL_2011_07_22_Brady_scene37-camera1.mov
6161,ns-AMERICAN-INDIAN,F,,F,,ASL_2008_02_15_scene15-camera1.mov
6162,ns-AMERICAN-INDIAN,F,,F,,ASL_2008_06_10_scene23-camera1.mov
6163,ns-ARIZONA,A,,A,,ASL_2008_01_11_scene21-camera1.mov
6164,ns-ARIZONA,A,,A,,ASL_2008_08_04_scene14-camera1.mov
6165,ns-ARIZONA,A,,A,,ASL_2011_06_08_Brady_scene13-camera1.mov
433,ns-ASIA,A,,A,,ASL_2008_01_11_scene22-camera1.mov
6166,ns-ASIA,A,,5,,ASL_2008_08_04_scene15-camera1.mov
6167,ns-ASIA,A,,5,,ASL_2011_06_08_Brady_scene13-camera1.mov
6168,ns-ASIA,A,,5,,ASL_2011_06_14_Brady_scene12-camera1.mov
6169,ns-ASIA,A,,5,,ASL_2008_01_11_scene23-camera1.mov
6170,ns-ATHENS,10,B-L,10,B-L,ASL_2008_01_11_scene24-camera1.mov
6171,ns-ATHENS,10,B-L,10,B-L,ASL_2011_06_08_Brady_scene13-camera1.mov
6172,ns-ATLANTA,A,,A,,ASL_2008_01_11_scene24-camera1.mov
6173,ns-ATLANTA,A,,A,,ASL_2008_05_12a_scene16-camera1.mov
6174,ns-ATLANTA,A,,A,,ASL_2008_08_04_scene16-camera1.mov
6175,ns-ATLANTA,A,,A,,ASL_2011_06_08_Brady_scene13-camera1.mov
6176,ns-ATLANTA,A,,A,,ASL_2006_10_10_scene3-camera1.mov
6177,ns-ATLANTA,10,,10,,ASL_2007_05_24_scene7-camera1.mov
6178,ns-AUSTRALIA,B-xd,,B-xd,,ASL_2008_01_11_scene25-camera1.mov
6179,ns-AUSTRALIA,B-xd,,B-xd,,ASL_2008_08_04_scene17-camera1.mov
6180,ns-AUSTRALIA,B-xd,,B-xd,,ASL_2011_06_08_Brady_scene14-camera1.mov
6181,ns-BALTIMORE,crvd-flat-B,,crvd-flat-B,,ASL_2008_01_11_scene31-camera1.mov
6182,ns-BALTIMORE,crvd-flat-B,,crvd-flat-B,,ASL_2008_08_04_scene20-camera1.mov
6183,ns-BALTIMORE,B-xd,,B-xd,,ASL_2011_06_08_Brady_scene16-camera1.mov
6184,ns-BALTIMORE,B,,B,,ASL_2006_10_10_scene3-camera1.mov
6185,ns-BALTIMORE,B-xd,,B-xd,,ASL_2007_05_24_scene7-camera1.mov
6186,ns-BANGLADESH,B-L,,crvd-B,,ASL_2011_06_08_Brady_scene16-camera1.mov
6187,ns-BELGIUM,B,,B,,ASL_2008_01_11_scene39-camera1.mov
6188,ns-BELGIUM,B,,B,,ASL_2011_06_08_Brady_scene18-camera1.mov
6189,ns-BOSTON,B-xd,,B-xd,,ASL_2008_01_11_scene51-camera1.mov
6190,ns-BOSTON,B-xd,,B-xd,,ASL_2008_01_11_scene51-camera1.mov
6191,ns-BOSTON,B-xd,,B-xd,,ASL_2008_05_12a_scene32-camera1.mov
6192,ns-BOSTON,B-xd,,B-xd,,ASL_2008_08_04_scene33-camera1.mov
6193,ns-BOSTON,B-xd,,B-xd,,ASL_2011_06_08_Brady_scene22-camera1.mov
6194,ns-BOSTON,B-xd,,B-xd,,ASL_2011_06_08_Brady_scene22-camera1.mov
6195,ns-BOSTON,B,,B,,ASL_2011_07_22_Brady_scene39-camera1.mov
6196,ns-BOSTON,B,,B,,ASL_2006_10_10_scene4-camera1.mov
6197,ns-BOSTON,B-xd,,B-xd,,ASL_2007_05_24_scene8-camera1.mov
6198,ns-BRITAIN,L-X,,L-X,,ASL_2008_01_18_scene32-camera1.mov
6199,ns-BRITAIN,L-X,,L-X,,ASL_2008_08_06_scene32-camera1.mov
6200,ns-BRITAIN,L-X,,L-X,,ASL_2011_06_14_Brady_scene12-camera1.mov
6201,ns-BULGARIA,B-L,,flat-O,,ASL_2008_08_04_scene37-camera1.mov
6202,ns-BULGARIA,B-L,,flat-O,,ASL_2011_06_08_Brady_scene24-camera1.mov
6203,ns-BULGARIA,B-L,,flat-O,,ASL_2011_07_22_Brady_scene38-camera1.mov
6204,ns-BULGARIA,B-L,,10,,ASL_2008_01_11_scene58-camera1.mov
6205,ns-BURGER-KING,B-xd,,K,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene25-camera1.mov
6206,ns-BURGER-KING,B,,K,,ASL_2011_06_08_Brady_scene24-camera1.mov
6208,ns-CENTRAL-AMERICA,10,10,10,10,ASL_2008_01_11_scene68-camera1.mov
6209,ns-CHARLOTTE,C,,C,,ASL_2008_01_11_scene71-camera1.mov
6210,ns-CHARLOTTE,C,,C,,ASL_2008_05_12a_scene44-camera1.mov
6211,ns-CHICAGO,C,,C,,ASL_2008_01_11_scene74-camera1.mov
6212,ns-CHICAGO,C,,C,,ASL_2008_05_12a_scene45-camera1.mov
6213,ns-CHICAGO,C,,C,,ASL_2008_08_04_scene47-camera1.mov
6214,ns-CHICAGO,C,,C,,ASL_2011_06_08_Brady_scene27-camera1.mov
6215,ns-CHICAGO,C,,C,,ASL_2006_10_10_scene5-camera1.mov
6216,ns-CHICAGO,C,,C,,ASL_2007_05_24_scene9-camera1.mov
6217,ns-CHINA,1,,1,,ASL_2008_01_11_scene75-camera1.mov
6218,ns-CHINA,1,,1,,ASL_2011_06_08_Brady_scene27-camera1.mov
6219,ns-COKE,L,,L,,ASL_2008_01_11_scene82-camera1.mov
6220,ns-COKE,L,,L,,ASL_2008_05_12a_scene49-camera1.mov
6221,ns-COKE,L,,L,,ASL_2008_08_04_scene51-camera1.mov
6222,ns-COKE,L,,L,,ASL_2011_06_08_Brady_scene28-camera1.mov
6223,ns-COKE,L,,L,,ASL_2006_10_10_scene5-camera1.mov
40601,ns-COLOR+fs-DO,5,,O,,ASL_2008_01_11_scene83-camera1.mov
