video_id,main_gloss,og_gloss,dominant_start_handshape,non_dominant_start_handshape,dominant_end_handshape,non_dominant_end_handshape,video_file,handedness,variant_1,variant_2,compounded_word,notes
5434,LIGHT,LIGHT,cocked-8,,open-8,,ASL_2008_08_13_session2_scene4-camera1.mov,1,,,,
5435,LIGHT FLASH,LIGHT-FLASH,crvd-sprd-B,crvd-sprd-B,flat-O,flat-O,ASL_2008_02_01_scene49-camera1.mov,1,,,,
5436,LIGHT FLASH,LIGHT-FLASH,flat-O,flat-O,flat-O,flat-O,ASL_2008_06_10_scene1-camera1.mov,1,,,,
5437,LIGHT FLASH,LIGHT-FLASH,crvd-sprd-B,crvd-sprd-B,flat-O,flat-O,ASL_2008_08_13_session2_scene4-camera1.mov,1,,,,
584,LIGHT MATCH,LIGHT-MATCH,X-over-thumb,B-L,X-over-thumb,B-L,ASL_2008_02_01_scene58-camera1.mov,1,,,,
585,LIGHT MATCH,LIGHT-MATCH,X-over-thumb,B-L,X-over-thumb,B-L,ASL_2011_06_14_Brady_scene54-camera1.mov,1,,,,
5438,LIGHT MATCH,LIGHT-MATCH,X-over-thumb,X-over-thumb,X-over-thumb,X-over-thumb,ASL_2008_06_10_scene10-camera1.mov,1,,,,
5439,LIGHT WEIGHT,LIGHT-WEIGHT,25,25,25,25,ASL_2008_06_10_scene2-camera1.mov,1,,,,
40366,LIGHT HOUSE,LIGHT+HOUSE,cocked-8,,B-L,B-L,ASL_2008_06_10_scene1-camera1.mov,1,,,LIGHT+HOUSE,
40369,LIGHT HOUSE,LIGHT+HOUSE,cocked-8,,B-L,B-L,ASL_2008_02_01_scene49-camera1.mov,1,,,LIGHT+HOUSE,
40370,LIGHT HOUSE,LIGHT+HOUSE,cocked-8,,flat-B,flat-B,ASL_2008_08_13_session2_scene4-camera1.mov,1,,,LIGHT+HOUSE,
40367,LIGHT IS ON,LIGHT+LIGHT-ON,cocked-8,,5,,ASL_2008_06_10_scene1-camera1.mov,1,,,LIGHT+LIGHT-ON,
40371,LIGHT IS ON,LIGHT+LIGHT-ON,cocked-8,,5,,ASL_2008_02_01_scene49-camera1.mov,1,,,LIGHT+LIGHT-ON,
40372,LIGHT IS ON,LIGHT+LIGHT-ON,cocked-8,,5,,ASL_2008_08_13_session2_scene4-camera1.mov,1,,,LIGHT+LIGHT-ON,
40368,LIGHT IS OFF,LIGHT+LIGHT-OUT,cocked-8,,flat-O,,ASL_2008_06_10_scene1-camera1.mov,1,,,LIGHT+LIGHT-OUT,
40373,LIGHT IS OFF,LIGHT+LIGHT-OUT,cocked-8,,flat-O,,ASL_2008_02_01_scene50-camera1.mov,1,,,LIGHT+LIGHT-OUT,
40374,LIGHT IS OFF,LIGHT+LIGHT-OUT,cocked-8,,flat-O,,ASL_2008_08_13_session2_scene4-camera1.mov,1,,,LIGHT+LIGHT-OUT,
5440,LIGHTHOUSE,LIGHTHOUSE,flat-O,1,4,1,ASL_2008_02_01_scene49-camera1.mov,1,,,,
5441,LIGHTHOUSE,LIGHTHOUSE,flat-O,1,fanned-flat-O,1,ASL_2008_06_10_scene1-camera1.mov,1,,,,
5442,LIGHTHOUSE,LIGHTHOUSE,flat-O,D,flat-O,D,ASL_2008_08_13_session2_scene4-camera1.mov,1,,,,
5443,LIGHTNING,LIGHTNING,1,,1,,ASL_2008_02_01_scene49-camera1.mov,1,,,,
5444,LIGHTNING,LIGHTNING,1,,1,,ASL_2008_06_10_scene1-camera1.mov,1,,,,
5445,LIGHTNING,LIGHTNING,1,,1,,ASL_2008_08_13_session2_scene4-camera1.mov,1,,,,
5446,LIKE,LIKE,open-8,,8,,ASL_2008_02_01_scene50-camera1.mov,1,,,,
5447,LIKE,LIKE,5,,8,,ASL_2008_06_10_scene2-camera1.mov,1,,,,
5448,LIKE,LIKE,25,,8,,ASL_2008_08_13_session2_scene5-camera1.mov,1,,,,
5449,LIKE,LIKE,open-8,,8,,ASL_2006_09_26_scene61-camera1.mov,1,,,,
5450,LIKE,LIKE,open-8,,8,,ASL_2006_10_10_scene17-camera1.mov,1,,,,
40389,DON'T LIKE,LIKE+(1h)NEG,open-8,,5,,ASL_2008_01_18_scene22-camera1.mov,1,,,LIKE+NEG,
40390,DON'T LIKE,LIKE+(1h)NEG,open-8,,5,,ASL_2008_05_29a_scene2-camera1.mov,1,,,LIKE+NEG,
40391,DON'T LIKE,LIKE+(1h)NEG,open-8,,5,,ASL_2008_08_06_scene22-camera1.mov,1,,,LIKE+NEG,
40392,DON'T LIKE,LIKE+(1h)NEG,open-8,,5,,ASL_2011_06_08_Brady_scene36-camera1.mov,1,,,LIKE+NEG,
40393,DON'T LIKE,LIKE+(1h)NEG,open-8,,5,,ASL_2006_10_10_scene7-camera1.mov,1,,,LIKE+NEG,
40394,DON'T LIKE,LIKE+(1h)NEG,open-8,,5,,ASL_2007_05_24_scene11-camera1.mov,1,,,LIKE+NEG,
40395,DON'T LIKE,LIKE+(1h)NEG,open-8,,5,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene27-camera1.mov,1,,,LIKE+NEG,
40396,DON'T LIKE,LIKE+(1h)NEG,open-8,,5,,ASL_2011_06_08_Brady_scene38-camera1.mov,1,,,LIKE+NEG,
5451,LIMIT,LIMIT,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_02_01_scene50-camera1.mov,1,,,,
5452,LIMIT,LIMIT,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_06_10_scene2-camera1.mov,1,,,,
5453,LIMIT,LIMIT,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_08_13_session2_scene5-camera1.mov,1,,,,
228,LINE,LINE,I,,I,,ASL_2008_03_28_scene27-camera1.mov,1,,,,
5454,LINE,LINE,I,I,I,I,ASL_2008_02_01_scene50-camera1.mov,1,,,,
5455,LINE,LINE,I,I,I,I,ASL_2008_06_10_scene2-camera1.mov,1,,,,
5456,LINE,LINE,I,I,I,I,ASL_2008_06_10_scene2-camera1.mov,1,,,,
5457,LINE,LINE,I,I,I,I,ASL_2008_08_13_session2_scene5-camera1.mov,1,,,,
5458,LINE,LINE,I,I,I,I,ASL_2011_06_14_Brady_scene50-camera1.mov,1,,,,
5459,LINE,LINE,I,I,I,I,ASL_2011_07_22_Brady_scene16-camera1.mov,1,,,,
5460,LINE UP,LINE-UP,4,4,4,4,ASL_2008_02_01_scene50-camera1.mov,1,,,,
5461,LINE UP,LINE-UP,4,4,4,4,ASL_2008_06_10_scene2-camera1.mov,1,,,,
5462,LINE UP,LINE-UP,4,4,4,4,ASL_2008_08_13_session2_scene5-camera1.mov,1,,,,
5463,LINE UP,LINE-UP,4,4,4,4,ASL_2011_06_14_Brady_scene50-camera1.mov,1,,,,
5464,LINE UP,LINE-UP,4,4,4,4,ASL_2011_07_22_Brady_scene46-camera1.mov,1,,,,
5465,LINED PAPER,LINED-PAPER,I,B-L,I,B-L,ASL_2008_08_13_session2_scene5-camera1.mov,1,,,,
5466,LINED PAPER,LINED-PAPER,I,B-L,I,B-L,ASL_2008_02_01_scene50-camera1.mov,1,,,,
5467,LINGUISTICS,LINGUISTICS,L,L,S,S,ASL_2010_08_10_Liz_additional_lexicon_signs_scene20-camera1.mov,1,,,,
207938,LINGUISTICS,LINGUISTICS,L,L,baby-O,baby-O,ASL_2011_06_14_Brady_scene50-camera1.mov,1,,,,
5469,LION,LION,crvd-5,,crvd-5,,ASL_2008_02_01_scene50-camera1.mov,1,,,,
5470,LION,LION,5-C-L,,5-C-L,,ASL_2008_06_10_scene2-camera1.mov,1,,,,
5471,LION,LION,crvd-5,,crvd-5,,ASL_2008_08_13_session2_scene5-camera1.mov,1,,,,
5472,LION,LION,crvd-5,,crvd-5,,ASL_2011_06_14_Brady_scene50-camera1.mov,1,,,,
5473,LIP/MOUTH,LIP/MOUTH,1,,1,,ASL_2008_02_01_scene50-camera1.mov,1,LIP,MOUTH,,
5474,LIP/MOUTH,LIP/MOUTH,1,,1,,ASL_2008_02_15_scene11-camera1.mov,1,LIP,MOUTH,,
5475,LIP/MOUTH,LIP/MOUTH,L,,L,,ASL_2008_06_10_scene2-camera1.mov,1,LIP,MOUTH,,
5476,LIP/MOUTH,LIP/MOUTH,1,,1,,ASL_2008_06_10_scene20-camera1.mov,1,LIP,MOUTH,,
5477,LIP/MOUTH,LIP/MOUTH,1,,1,,ASL_2008_08_13_session2_scene5-camera1.mov,1,LIP,MOUTH,,
5478,LIP/MOUTH,LIP/MOUTH,1,,1,,ASL_2011_06_14_Brady_scene50-camera1.mov,1,LIP,MOUTH,,
5480,LIPREAD,LIPREAD,V,,V,,ASL_2008_02_01_scene50-camera1.mov,1,,,,
5481,LIPREAD,LIPREAD,V,,V,,ASL_2008_06_10_scene2-camera1.mov,1,,,,
5482,LIPREAD,LIPREAD,V,,V,,ASL_2011_06_14_Brady_scene50-camera1.mov,1,,,,
207838,LIPREAD,LIPREAD,V,,V,,ASL_2008_08_13_session2_scene5-camera1.mov,1,,,,
5483,LIPSTICK,LIPSTICK,baby-O,,baby-O,,ASL_2008_02_01_scene51-camera1.mov,1,,,,
5484,LIPSTICK,LIPSTICK,flat-G,,flat-G,,ASL_2008_06_10_scene2-camera1.mov,1,,,,
5485,LIPSTICK,LIPSTICK,baby-O,,baby-O,,ASL_2008_08_13_session2_scene5-camera1.mov,1,,,,
5486,LIPSTICK,LIPSTICK,baby-O,,baby-O,,ASL_2011_06_14_Brady_scene50-camera1.mov,1,,,,
5487,LIST,LIST,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_02_01_scene47-camera1.mov,1,,,,
5488,LIST,LIST,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_02_01_scene51-camera1.mov,1,,,,
207839,LIST,LIST,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_08_13_session2_scene2-camera1.mov,1,,,,
5490,LIST,LIST,bent-B-L,B-L,bent-B-L,B-L,ASL_2011_06_14_Brady_scene48-camera1.mov,1,,,,
5491,LIST,LIST,bent-B-L,B-L,bent-B-L,B-L,ASL_2011_06_14_Brady_scene50-camera1.mov,1,,,,
5492,LIST,LIST,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_05_29b_scene19-camera1.mov,1,,,,
5493,LIST,LIST,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_06_10_scene3-camera1.mov,1,,,,
5494,LIST,LIST,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_08_13_session2_scene6-camera1.mov,1,,,,
5495,LIST ITEMS IN ORDER,LIST-ORDER-IX,1,5,1,5,ASL_2010_08_10_Liz_additional_lexicon_signs_scene18-camera1.mov,1,,,,
5496,LIST ITEMS IN ORDER,LIST-ORDER-IX,1,5,1,5,ASL_2011_06_08_Brady_scene24-camera1.mov,1,,,,
5497,MIDDLE ITEM IN LIST,LIST-ORDER-MIDDLE,1,5,1,5,ASL_2010_08_10_Liz_additional_lexicon_signs_scene18-camera1.mov,1,,,,
5498,MIDDLE ITEM IN LIST,LIST-ORDER-MIDDLE,1,5,1,5,ASL_2011_06_08_Brady_scene24-camera1.mov,1,,,,
5499,LAST ITEM IN LIST,LIST-ORDER-PINKY,1,5,1,5,ASL_2010_08_10_Liz_additional_lexicon_signs_scene18-camera1.mov,1,,,,
5500,LAST ITEM IN LIST,LIST-ORDER-PINKY,1,5,1,5,ASL_2011_06_08_Brady_scene24-camera1.mov,1,,,,
5501,SECOND-TO-LAST ITEM IN LIST,LIST-ORDER-RING,1,5,1,5,ASL_2010_08_10_Liz_additional_lexicon_signs_scene18-camera1.mov,1,,,,
5502,SECOND-TO-LAST ITEM IN LIST,LIST-ORDER-RING,1,5,1,5,ASL_2011_06_08_Brady_scene24-camera1.mov,1,,,,
5503,FIRST ITEM IN LIST,LIST-ORDER-THUMB,1,5,1,5,ASL_2010_08_10_Liz_additional_lexicon_signs_scene18-camera1.mov,1,,,,
5504,FIRST ITEM IN LIST,LIST-ORDER-THUMB,1,5,1,5,ASL_2011_06_08_Brady_scene24-camera1.mov,1,,,,
40399,MAKE A LIST,LIST+DO-DO,bent-B-L,B-L,flat-G,flat-G,ASL_2010_08_10_Liz_additional_lexicon_signs_scene6-camera1.mov,1,,,LIST+DO-DO,
40400,MAKE A LIST,LIST+DO-DO,bent-B-L,B-L,flat-G,flat-G,ASL_2011_06_08_Brady_scene9-camera1.mov,1,,,LIST+DO-DO,
5505,LITTLE,LITTLE,L-X,L-X,L-X,L-X,ASL_2008_06_10_scene3-camera1.mov,1,,,,
5506,LITTLE BIT,LITTLE-BIT,X-over-thumb,,10,,ASL_2008_01_11_scene4-camera1.mov,1,,,,
5508,LITTLE BIT,LITTLE-BIT,X-over-thumb,,10,,ASL_2008_08_04_scene3-camera1.mov,1,,,,
207645,LITTLE BIT,LITTLE-BIT,X-over-thumb,,10,,ASL_2011_06_08_Brady_scene6-camera1.mov,1,,,,
5509,LITTLE BIT,LITTLE-BIT,X-over-thumb,,A,,ASL_2008_05_12a_scene3-camera1.mov,1,,,,
548,LIVE,LIVE,L,L,L,L,ASL_2008_02_01_scene49-camera1.mov,1,,,,
549,LIVE,LIVE,L,L,L,L,ASL_2008_06_10_scene1-camera1.mov,1,,,,
550,LIVE,LIVE,L,L,L,L,ASL_2008_06_10_scene3-camera1.mov,1,,,,
551,LIVE,LIVE,L,L,L,L,ASL_2008_08_13_session2_scene4-camera1.mov,1,,,,
5510,LIVE,LIVE,10,10,10,10,ASL_2008_02_01_scene51-camera1.mov,1,,,,
5511,LIVE,LIVE,10,10,10,10,ASL_2008_02_29_scene14-camera1.mov,1,,,,
5512,LIVE,LIVE,10,10,10,10,ASL_2008_08_13_session2_scene6-camera1.mov,1,,,,
5513,LIVE,LIVE,10,10,10,10,ASL_2011_06_14_Brady_scene50-camera1.mov,1,,,,
5514,LIVE,LIVE,10,10,10,10,ASL_2011_07_19_Brady_scene59-camera1.mov,1,,,,
5515,LIVE,LIVE,10,10,10,10,ASL_2006_10_10_scene17-camera1.mov,1,,,,
5516,LIVE,LIVE,10,10,10,10,ASL_2007_05_24_scene19-camera1.mov,1,,,,
5521,LOCAL,LOCAL,5,O,5,O,ASL_2010_08_10_Liz_additional_lexicon_signs_scene8-camera1.mov,1,,,,
5522,LOCAL,LOCAL,5,S,5,S,ASL_2011_06_14_Brady_scene50-camera1.mov,1,,,,
5523,LOCAL,LOCAL,5,S,5,S,ASL_2007_05_24_scene19-camera1.mov,1,,,,
5524,LOCK,LOCK,S,S,S,S,ASL_2008_02_01_scene52-camera1.mov,1,,,,
5525,LOCK,LOCK,S,S,S,S,ASL_2008_08_04_scene28-camera1.mov,1,,,,
5526,LOCK,LOCK,S,S,S,S,ASL_2011_06_14_Brady_scene50-camera1.mov,1,,,,
5527,LOCK,LOCK,crvd-5,crvd-5,S,S,ASL_2008_08_13_session2_scene6-camera1.mov,1,,,,
5528,LOLLIPOP,LOLLIPOP,X-over-thumb,,X-over-thumb,,ASL_2008_02_29_scene51-camera1.mov,1,,,,
5529,LOLLIPOP,LOLLIPOP,X-over-thumb,,X-over-thumb,,ASL_2011_07_19_Brady_scene103-camera1.mov,1,,,,
5530,LOLLIPOP,LOLLIPOP,X-over-thumb,,X-over-thumb,,ASL_2011_07_22_Brady_scene54-camera1.mov,1,,,,
5531,LONELY,LONELY,1,,1,,ASL_2008_02_01_scene52-camera1.mov,1,,,,
5532,LONELY,LONELY,1,,1,,ASL_2008_06_10_scene4-camera1.mov,1,,,,
5533,LONELY,LONELY,1,,1,,ASL_2008_08_13_session2_scene7-camera1.mov,1,,,,
5534,LONELY,LONELY,1,,1,,ASL_2011_06_14_Brady_scene51-camera1.mov,1,,,,
5535,LONG,LONG,1,psv,1,psv,ASL_2008_02_01_scene52-camera1.mov,1,,,,
5536,LONG,LONG,1,psv,1,psv,ASL_2008_06_10_scene4-camera1.mov,1,,,,
5537,LONG,LONG,1,psv,1,psv,ASL_2008_08_13_session2_scene7-camera1.mov,1,,,,
5538,LONG,LONG,1,S,1,S,ASL_2011_06_14_Brady_scene51-camera1.mov,1,,,,
303,LONG AGO,LONG-AGO,B-L,B-L,B-L,B-L,ASL_2008_02_01_scene22-camera1.mov,1,,,,
304,LONG AGO,LONG-AGO,5,5,5,5,ASL_2008_05_12a_scene11-camera1.mov,1,,,,
305,LONG AGO,LONG-AGO,5,5,5,5,ASL_2008_08_13_scene18-camera1.mov,1,,,,
306,LONG AGO,LONG-AGO,5,5,5,5,ASL_2011_06_14_Brady_scene34-camera1.mov,1,,,,
5540,LONG AGO,LONG-AGO,5,,5,,ASL_2008_02_01_scene52-camera1.mov,1,,,,
5541,LONG AGO,LONG-AGO,5,,5,,ASL_2008_08_13_session2_scene7-camera1.mov,1,,,,
5542,LONG AGO,LONG-AGO,5,,5,,ASL_2011_06_14_Brady_scene51-camera1.mov,1,,,,
207808,LONG AGO,LONG-AGO,5,,5,,ASL_2008_06_10_scene4-camera1.mov,1,,,,
5543,LONG SLEEVE,LONG-SLEEVE,C,psv,B-L,psv,ASL_2008_02_29_scene35-camera1.mov,1,,,,
5544,LONG SLEEVE,LONG-SLEEVE,C,S,B-L,S,ASL_2011_07_19_Brady_scene87-camera1.mov,1,,,,
5545,LONG SLEEVE,LONG-SLEEVE,crvd-B,psv,B-L,psv,ASL_2011_07_22_Brady_scene53-camera1.mov,1,,,,
345,LOOK,LOOK,V,V,V,V,ASL_2008_02_01_scene52-camera1.mov,1,,,,
346,LOOK,LOOK,V,V,V,V,ASL_2008_06_10_scene4-camera1.mov,1,,,,
347,LOOK,LOOK,V,V,V,V,ASL_2008_08_13_session2_scene7-camera1.mov,1,,,,
348,LOOK,LOOK,V,V,V,V,ASL_2011_06_14_Brady_scene51-camera1.mov,1,,,,
350,LOOK,LOOK,V,V,V,V,ASL_2008_02_01_scene53-camera1.mov,1,,,,
351,LOOK,LOOK,V,V,V,V,ASL_2008_08_13_scene1-camera1.mov,1,,,,
352,LOOK,LOOK,V,V,V,V,ASL_2008_08_13_session2_scene8-camera1.mov,1,,,,
353,LOOK,LOOK,V,V,V,V,ASL_2008_06_10_scene5-camera1.mov,1,,,,
207947,LOOK,LOOK,V,V,V,V,ASL_2011_06_14_Brady_scene51-camera1.mov,1,,,,
354,LOOK,LOOK,V,V,V,V,ASL_2008_02_01_scene53-camera1.mov,1,,,,
355,LOOK,LOOK,V,V,V,V,ASL_2008_06_10_scene5-camera1.mov,1,,,,
356,LOOK,LOOK,V,V,V,V,ASL_2008_06_10_scene5-camera1.mov,1,,,,
357,LOOK,LOOK,V,V,V,V,ASL_2008_08_13_session2_scene8-camera1.mov,1,,,,
358,LOOK,LOOK,V,V,V,V,ASL_2011_06_14_Brady_scene51-camera1.mov,1,,,,
359,LOOK,LOOK,V,V,V,V,ASL_2011_07_22_Brady_scene46-camera1.mov,1,,,,
5546,LOOK,LOOK,V,,V,,ASL_2008_02_01_scene5-camera1.mov,1,,,,
5547,LOOK,LOOK,V,,V,,ASL_2008_02_01_scene53-camera1.mov,1,,,,
5550,LOOK,LOOK,V,,V,,ASL_2008_05_29a_scene37-camera1.mov,1,,,,
5551,LOOK,LOOK,V,,V,,ASL_2008_06_10_scene5-camera1.mov,1,,,,
5552,LOOK,LOOK,V,,V,,ASL_2008_08_13_scene5-camera1.mov,1,,,,
5553,LOOK,LOOK,V,,V,,ASL_2008_08_13_scene5-camera1.mov,1,,,,
5554,LOOK,LOOK,V,,V,,ASL_2011_06_14_Brady_scene26-camera1.mov,1,,,,
207944,LOOK,LOOK,V,,V,,ASL_2011_07_22_Brady_scene43-camera1.mov,1,,,,
207945,LOOK,LOOK,V,,V,,ASL_2006_10_10_scene18-camera1.mov,1,,,,
207946,LOOK,LOOK,V,,V,,ASL_2007_05_24_scene20-camera1.mov,1,,,,
5556,LOOK,LOOK,V,,V,,ASL_2008_02_29_scene44-camera1.mov,1,,,,
5557,LOOK,LOOK,V,,V,,ASL_2008_05_29a_scene37-camera1.mov,1,,,,
5558,LOOK,LOOK,V,,V,,ASL_2011_06_14_Brady_scene51-camera1.mov,1,,,,
5559,LOOK,LOOK,V,,V,,ASL_2011_07_19_Brady_scene96-camera1.mov,1,,,,
5584,LOOK,LOOK,V,,V,,ASL_2008_08_13_session2_scene7-camera1.mov,1,,,,
5585,LOOK,LOOK,V,,V,,ASL_2008_08_13_session2_scene8-camera1.mov,1,,,,
207948,LOOK,LOOK,V,,V,,ASL_2011_07_22_Brady_scene46-camera1.mov,1,,,,
5586,LOOK,LOOK,V,,V,,ASL_2008_06_10_scene4-camera1.mov,1,,,,
5587,LOOK,LOOK,V,,V,,ASL_2008_02_01_scene6-camera1.mov,1,,,,
5588,LOOK,LOOK,V,,V,,ASL_2008_02_01_scene52-camera1.mov,1,,,,
5589,LOOK,LOOK,V,,V,,ASL_2008_08_13_scene5-camera1.mov,1,,,,
5590,LOOK,LOOK,V,,V,,ASL_2011_06_14_Brady_scene26-camera1.mov,1,,,,
5591,LOOK,LOOK,V,,V,,ASL_2011_06_14_Brady_scene51-camera1.mov,1,,,,
5560,LOOK,LOOK,V,,V,,ASL_2008_02_01_scene52-camera1.mov,1,,,,
5561,LOOK,LOOK,V,,V,,ASL_2008_06_10_scene4-camera1.mov,1,,,,
5562,LOOK,LOOK,V,,V,,ASL_2008_08_13_session2_scene7-camera1.mov,1,,,,
5563,LOOK,LOOK,V,,V,,ASL_2011_06_14_Brady_scene51-camera1.mov,1,,,,
5564,LOOK,LOOK,V,,V,,ASL_2011_06_14_Brady_scene51-camera1.mov,1,,,,
5565,LOOK,LOOK,V,,V,,ASL_2011_07_22_Brady_scene46-camera1.mov,1,,,,
5566,LOOK,LOOK,V,,V,,ASL_2008_03_28_scene32-camera1.mov,1,,,,
5567,LOOK,LOOK,V,,V,,ASL_2008_06_10_scene4-camera1.mov,1,,,,
5568,LOOK,LOOK,V,,V,,ASL_2011_07_22_Brady_scene20-camera1.mov,1,,,,
5569,LOOK,LOOK,V,,V,,ASL_2011_07_22_Brady_scene57-camera1.mov,1,,,,
5570,LOOK,LOOK,V,,V,,ASL_2008_08_13_session2_scene7-camera1.mov,1,,,,
5571,LOOK,LOOK,V,,V,,ASL_2008_02_01_scene52-camera1.mov,1,,,,
5572,LOOK,LOOK,V,,V,,ASL_2011_06_14_Brady_scene51-camera1.mov,1,,,,
5573,LOOK,LOOK,V,,V,,ASL_2008_02_01_scene52-camera1.mov,1,,,,
5574,LOOK,LOOK,V,,V,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene20-camera1.mov,1,,,,
5575,LOOK,LOOK,V,,V,,ASL_2008_06_10_scene4-camera1.mov,1,,,,
5576,LOOK,LOOK,K,,K,,ASL_2008_08_13_session2_scene7-camera1.mov,1,,,,
5577,LOOK,LOOK,V,,V,,ASL_2011_06_14_Brady_scene51-camera1.mov,1,,,,
5578,LOOK,LOOK,V,,V,,ASL_2011_06_14_Brady_scene51-camera1.mov,1,,,,
5581,LOOK,LOOK,V,V,V,V,ASL_2008_02_29_scene44-camera1.mov,1,,,,
5582,LOOK,LOOK,V,V,V,V,ASL_2011_07_19_Brady_scene96-camera1.mov,1,,,,
5579,LOOK BY EYE,LOOK-BY-EYE,F,F,F,F,ASL_2008_05_29a_scene37-camera1.mov,1,,,,
5580,LOOK BY EYE,LOOK-BY-EYE,F,F,F,F,ASL_2011_06_14_Brady_scene26-camera1.mov,1,,,,
5592,LOOSE,LOOSE,1,flat-O,1,flat-O,ASL_2008_02_01_scene53-camera1.mov,1,,,,
5593,LOOSE,LOOSE,1,flat-O,1,flat-O,ASL_2008_08_13_session2_scene8-camera1.mov,1,,,,
5594,LORD,LORD,L,,L,,ASL_2008_02_01_scene54-camera1.mov,1,,,,
5595,LORD,LORD,L,,L,,ASL_2008_06_10_scene5-camera1.mov,1,,,,
5596,LORD,LORD,L,,L,,ASL_2008_08_13_session2_scene8-camera1.mov,1,,,,
5597,LORD,LORD,L,,L,,ASL_2011_06_14_Brady_scene52-camera1.mov,1,,,,
5598,LORD GOD,LORD-GOD,L,,L,,ASL_2008_02_01_scene54-camera1.mov,1,,,,
5599,LORD GOD,LORD-GOD,L,,L,,ASL_2008_08_13_session2_scene9-camera1.mov,1,,,,
5600,LORD GOD,LORD-GOD,L,,L,,ASL_2011_07_22_Brady_scene46-camera1.mov,1,,,,
5601,LOSE,LOSE,flat-O,flat-O,5,5,ASL_2008_02_01_scene54-camera1.mov,1,,,,
5602,LOSE,LOSE,flat-O,flat-O,5,5,ASL_2008_06_10_scene6-camera1.mov,1,,,,
5603,LOSE,LOSE,flat-O,flat-O,5,5,ASL_2008_08_13_session2_scene9-camera1.mov,1,,,,
5611,LOSE,LOSE,5,5,5,5,ASL_2011_06_14_Brady_scene52-camera1.mov,1,,,,
5604,LOSE COMPETITION,LOSE-COMPETITION,V,B-L,V,B-L,ASL_2008_02_01_scene54-camera1.mov,1,,,,
5605,LOSE COMPETITION,LOSE-COMPETITION,V,B-L,V,B-L,ASL_2008_08_13_session2_scene9-camera1.mov,1,,,,
5606,LOSE COMPETITION,LOSE-COMPETITION,V,B-L,V,B-L,ASL_2011_06_14_Brady_scene52-camera1.mov,1,,,,
5607,LOSE COMPETITION,LOSE-COMPETITION,V,B-L,V,B-L,ASL_2006_10_10_scene16-camera1.mov,1,,,,
5608,LOSE COMPETITION,LOSE-COMPETITION,V,B-L,V,B-L,ASL_2007_05_24_scene19-camera1.mov,1,,,,
5609,LOSE WEIGHT,LOSE-WEIGHT,L-X,L-X,L-X,L-X,ASL_2008_01_18_scene17-camera1.mov,1,,,,
5610,LOSE WEIGHT,LOSE-WEIGHT,crvd-L,crvd-L,crvd-L,crvd-L,ASL_2011_06_08_Brady_scene34-camera1.mov,1,,,,
5612,LOTION,LOTION,5,B-L,5,B-L,ASL_2008_08_13_session2_scene9-camera1.mov,1,,,,
5613,LOUDSPEAKER,LOUDSPEAKER,5,5,crvd-5,crvd-5,ASL_2008_02_01_scene54-camera1.mov,1,,,,
5614,LOUDSPEAKER,LOUDSPEAKER,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_08_13_session2_scene9-camera1.mov,1,,,,
5615,LOUDSPEAKER,LOUDSPEAKER,5,5,5,5,ASL_2011_06_14_Brady_scene52-camera1.mov,1,,,,
5616,LOUDSPEAKER,LOUDSPEAKER,5,5,crvd-5,crvd-5,ASL_2008_06_10_scene6-camera1.mov,1,,,,
5617,LOUSY,LOUSY,3,,3,,ASL_2008_02_01_scene54-camera1.mov,1,,,,
5618,LOUSY,LOUSY,3,,3,,ASL_2008_06_10_scene6-camera1.mov,1,,,,
5619,LOUSY,LOUSY,3,,3,,ASL_2008_08_13_session2_scene9-camera1.mov,1,,,,
5620,LOUSY,LOUSY,3,,3,,ASL_2011_06_14_Brady_scene52-camera1.mov,1,,,,
5621,LOUSY,LOUSY,3,,3,,ASL_2006_10_10_scene18-camera1.mov,1,,,,
5622,LOUSY,LOUSY,3,,3,,ASL_2007_05_24_scene20-camera1.mov,1,,,,
4807,LOVE,LOVE,A,A,A,A,ASL_2008_02_01_scene26-camera1.mov,1,,,,
4804,LOVE,LOVE,S,S,S,S,ASL_2008_05_29b_scene1-camera1.mov,1,,,,
4805,LOVE,LOVE,A,A,A,A,ASL_2008_08_13_scene21-camera1.mov,1,,,,
4806,LOVE,LOVE,S,S,S,S,ASL_2011_06_14_Brady_scene37-camera1.mov,1,,,,
151,LOW,LOW,L,,L,,ASL_2008_06_10_scene7-camera1.mov,1,,,,
5623,LOW,LOW,B-L,B-L,B-L,B-L,ASL_2008_02_01_scene55-camera1.mov,1,,,,
5624,LOW,LOW,5,5,5,5,ASL_2008_08_13_session2_scene10-camera1.mov,1,,,,
5625,LOW,LOW,B-L,B-L,B-L,B-L,ASL_2011_06_14_Brady_scene52-camera1.mov,1,,,,
